elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:03:09.271666,2018-01-24 12:52:15.026352,robotTURN,OBJECT_CLICKED,NOVICE,ROBOT_SILENT_PUZZLED,dress,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:11.062812,2018-01-24 12:52:16.817507,robotTURN,SAY_BUTTON_PRESSED,NOVICE,NA,dress,False,dress,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:11.564926,2018-01-24 12:52:17.319707,robotTURN,SAY_BUTTON_PRESSED,NOVICE,ROBOT_SAY_WORD,dress,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:12.066599,2018-01-24 12:52:17.821280,robotTURN,SAY_BUTTON_PRESSED,NOVICE,LOOK_CENTER,dress,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:13.362008,2018-01-24 12:52:19.116705,robotTURN,SAY_BUTTON_PRESSED,NOVICE,NA,dress,False,dress,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:13.871985,2018-01-24 12:52:19.626683,robotTURN,SAY_BUTTON_PRESSED,NOVICE,ROBOT_SAY_WORD,dress,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:14.830188,2018-01-24 12:52:20.584887,robotTURN,SAY_BUTTON_PRESSED,NOVICE,LOOK_CENTER,dress,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:36.939544,2018-01-24 12:52:42.694241,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dress,False,dress,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:36.940447,2018-01-24 12:52:42.695134,robotTURN_listenChildSpeechResponse,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dress,False,,0,land,0,2,0,1,0,0,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:03:43.520727,2018-01-24 12:52:49.275481,robotTURN_listenChildSpeechResponse,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dress,False,,0,land,0,2,0,1,0,0,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:03:48.824272,2018-01-24 12:52:54.578956,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dress,False,,0,land,0,2,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:48.824635,2018-01-24 12:52:54.579311,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dress,False,,0,land,0,2,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:49.326774,2018-01-24 12:52:55.081470,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,ROBOT_CURIOUS,dress,False,,0,land,0,2,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:49.827914,2018-01-24 12:52:55.582607,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,LOOK_CENTER,dress,False,,0,land,0,2,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:49.828369,2018-01-24 12:52:55.583044,childTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,,False,,0,land,0,2,0,1,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:03:50.431924,2018-01-24 12:52:56.186625,childTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,ROBOT_SILENT_INTERESTED,,False,,0,land,0,2,0,1,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:00:02.211154,2018-01-24 13:50:46.971359,childTURN,START_BUTTON_PRESSED,novice,ROBOT_SILENT_INTERESTED,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:02.712447,2018-01-24 13:50:47.472657,childTURN,START_BUTTON_PRESSED,novice,ROBOT_CUSTOM_SPEECH,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:16.425080,2018-01-24 13:51:01.185289,childTURN_listenChildSpeechResponse,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:00:33.017283,2018-01-24 13:51:17.777478,childTURN_listenChildSpeechResponse,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:00:33.519354,2018-01-24 13:51:18.279548,childTURN_listenChildSpeechResponse,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:00:44.908101,2018-01-24 13:51:29.668298,childTURN,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:00:01.718618,2018-01-24 14:23:09.617881,childTURN,START_BUTTON_PRESSED,novice,ROBOT_CUSTOM_SPEECH,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:03.942551,2018-01-24 14:23:11.841819,childTURN,START_BUTTON_PRESSED,novice,ROBOT_SILENT_INTERESTED,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:07.011113,2018-01-24 14:23:14.910364,childTURN_listenChildSpeechResponse,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:00:17.633797,2018-01-24 14:23:25.533057,childTURN_listenChildSpeechResponse,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:00:23.802884,2018-01-24 14:23:31.702143,childTURN,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:00:01.712123,2018-01-24 14:28:08.260732,childTURN,START_BUTTON_PRESSED,novice,ROBOT_SILENT_INTERESTED,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:02.227701,2018-01-24 14:28:08.776311,childTURN,START_BUTTON_PRESSED,novice,ROBOT_CUSTOM_SPEECH,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:05.084057,2018-01-24 14:28:11.632679,childTURN,SCREEN_MOVED,novice,ROBOT_ENCOURAGING,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:11.499114,2018-01-24 14:28:18.047708,childTURN_listenChildSpeechResponse,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:00:19.045733,2018-01-24 14:28:25.594326,childTURN_listenChildSpeechResponse,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN_listenChildSpeechResponse,False,False,False,0,0,0,0,0,0
0:00:24.399774,2018-01-24 14:28:30.948367,childTURN,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
